slot	arm	attempt	started_at	finished_at	exit_code	run_dir	response_turns	classification	log
39	none	1	2026-08-07T11:57:33+00:00	2026-08-07T11:58:19+00:00	unknown	runs/aiwf_medium_context/20260807T115733Z_google_gemma-4-31B-it_none_slot039_attempt01_70b3ed11	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot039-none-attempt01.log
40	none	1	2026-08-07T11:58:19+00:00	2026-08-07T11:59:06+00:00	unknown	runs/aiwf_medium_context/20260807T115819Z_google_gemma-4-31B-it_none_slot040_attempt01_aa85010d	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot040-none-attempt01.log
41	none	1	2026-08-07T11:59:06+00:00	2026-08-07T11:59:49+00:00	unknown	runs/aiwf_medium_context/20260807T115906Z_google_gemma-4-31B-it_none_slot041_attempt01_dcdd856d	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot041-none-attempt01.log
42	none	1	2026-08-07T11:59:49+00:00	2026-08-07T12:00:34+00:00	unknown	runs/aiwf_medium_context/20260807T115949Z_google_gemma-4-31B-it_none_slot042_attempt01_e1f3afdd	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot042-none-attempt01.log
43	none	1	2026-08-07T12:00:34+00:00	2026-08-07T12:01:20+00:00	unknown	runs/aiwf_medium_context/20260807T120034Z_google_gemma-4-31B-it_none_slot043_attempt01_05fa6391	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot043-none-attempt01.log
44	none	1	2026-08-07T12:01:20+00:00	2026-08-07T12:02:09+00:00	unknown	runs/aiwf_medium_context/20260807T120120Z_google_gemma-4-31B-it_none_slot044_attempt01_939f1e2a	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot044-none-attempt01.log
45	none	1	2026-08-07T12:02:09+00:00	2026-08-07T12:02:54+00:00	unknown	runs/aiwf_medium_context/20260807T120209Z_google_gemma-4-31B-it_none_slot045_attempt01_3e01a3cd	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot045-none-attempt01.log
46	none	1	2026-08-07T12:02:54+00:00	2026-08-07T12:03:38+00:00	unknown	runs/aiwf_medium_context/20260807T120254Z_google_gemma-4-31B-it_none_slot046_attempt01_ee837d7c	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot046-none-attempt01.log
47	none	1	2026-08-07T12:03:38+00:00	2026-08-07T12:04:25+00:00	unknown	runs/aiwf_medium_context/20260807T120338Z_google_gemma-4-31B-it_none_slot047_attempt01_92aa7488	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot047-none-attempt01.log
48	none	1	2026-08-07T12:04:25+00:00	2026-08-07T12:05:10+00:00	unknown	runs/aiwf_medium_context/20260807T120425Z_google_gemma-4-31B-it_none_slot048_attempt01_28b37bf9	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot048-none-attempt01.log
49	none	1	2026-08-07T12:05:10+00:00	2026-08-07T12:05:55+00:00	unknown	runs/aiwf_medium_context/20260807T120510Z_google_gemma-4-31B-it_none_slot049_attempt01_cf1291a1	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot049-none-attempt01.log
50	none	1	2026-08-07T12:05:55+00:00	2026-08-07T12:06:43+00:00	unknown	runs/aiwf_medium_context/20260807T120555Z_google_gemma-4-31B-it_none_slot050_attempt01_b86b6e4d	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot050-none-attempt01.log
51	none	1	2026-08-07T12:06:43+00:00	2026-08-07T12:07:31+00:00	unknown	runs/aiwf_medium_context/20260807T120643Z_google_gemma-4-31B-it_none_slot051_attempt01_f34d496b	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot051-none-attempt01.log
52	none	1	2026-08-07T12:07:31+00:00	2026-08-07T12:08:19+00:00	unknown	runs/aiwf_medium_context/20260807T120731Z_google_gemma-4-31B-it_none_slot052_attempt01_27535cd7	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot052-none-attempt01.log
53	none	1	2026-08-07T12:08:19+00:00	2026-08-07T12:09:03+00:00	unknown	runs/aiwf_medium_context/20260807T120819Z_google_gemma-4-31B-it_none_slot053_attempt01_b90d6a09	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot053-none-attempt01.log
54	none	1	2026-08-07T12:09:03+00:00	2026-08-07T12:09:50+00:00	unknown	runs/aiwf_medium_context/20260807T120903Z_google_gemma-4-31B-it_none_slot054_attempt01_ce7f46d6	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot054-none-attempt01.log
55	none	1	2026-08-07T12:09:50+00:00	2026-08-07T12:10:36+00:00	unknown	runs/aiwf_medium_context/20260807T120950Z_google_gemma-4-31B-it_none_slot055_attempt01_d320103f	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot055-none-attempt01.log
56	none	1	2026-08-07T12:10:36+00:00	2026-08-07T12:11:22+00:00	unknown	runs/aiwf_medium_context/20260807T121036Z_google_gemma-4-31B-it_none_slot056_attempt01_f01fc91b	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot056-none-attempt01.log
57	none	1	2026-08-07T12:11:22+00:00	2026-08-07T12:12:07+00:00	unknown	runs/aiwf_medium_context/20260807T121122Z_google_gemma-4-31B-it_none_slot057_attempt01_c064de17	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot057-none-attempt01.log
58	none	1	2026-08-07T12:12:07+00:00	2026-08-07T12:12:52+00:00	unknown	runs/aiwf_medium_context/20260807T121207Z_google_gemma-4-31B-it_none_slot058_attempt01_b21a93c0	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot058-none-attempt01.log
59	none	1	2026-08-07T12:12:52+00:00	2026-08-07T12:13:36+00:00	unknown	runs/aiwf_medium_context/20260807T121252Z_google_gemma-4-31B-it_none_slot059_attempt01_28a2cb3f	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot059-none-attempt01.log
60	none	1	2026-08-07T12:13:36+00:00	2026-08-07T12:14:19+00:00	unknown	runs/aiwf_medium_context/20260807T121336Z_google_gemma-4-31B-it_none_slot060_attempt01_107667eb	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot060-none-attempt01.log
61	none	1	2026-08-07T12:14:19+00:00	2026-08-07T12:15:05+00:00	unknown	runs/aiwf_medium_context/20260807T121419Z_google_gemma-4-31B-it_none_slot061_attempt01_2d4fb00e	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot061-none-attempt01.log
62	none	1	2026-08-07T12:15:05+00:00	2026-08-07T12:15:50+00:00	unknown	runs/aiwf_medium_context/20260807T121505Z_google_gemma-4-31B-it_none_slot062_attempt01_c1292530	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot062-none-attempt01.log
63	none	1	2026-08-07T12:15:50+00:00	2026-08-07T12:16:37+00:00	unknown	runs/aiwf_medium_context/20260807T121550Z_google_gemma-4-31B-it_none_slot063_attempt01_af0699ef	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot063-none-attempt01.log
64	none	1	2026-08-07T12:16:37+00:00	2026-08-07T12:17:25+00:00	unknown	runs/aiwf_medium_context/20260807T121637Z_google_gemma-4-31B-it_none_slot064_attempt01_08840ff7	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot064-none-attempt01.log
65	none	1	2026-08-07T12:17:25+00:00	2026-08-07T12:18:11+00:00	unknown	runs/aiwf_medium_context/20260807T121725Z_google_gemma-4-31B-it_none_slot065_attempt01_8e60ce3c	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot065-none-attempt01.log
66	none	1	2026-08-07T12:18:11+00:00	2026-08-07T12:18:59+00:00	unknown	runs/aiwf_medium_context/20260807T121811Z_google_gemma-4-31B-it_none_slot066_attempt01_9961bbd6	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot066-none-attempt01.log
67	none	1	2026-08-07T12:18:59+00:00	2026-08-07T12:19:48+00:00	unknown	runs/aiwf_medium_context/20260807T121859Z_google_gemma-4-31B-it_none_slot067_attempt01_34ae4de5	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot067-none-attempt01.log
68	none	1	2026-08-07T12:19:48+00:00	2026-08-07T12:20:37+00:00	unknown	runs/aiwf_medium_context/20260807T121948Z_google_gemma-4-31B-it_none_slot068_attempt01_5f531e84	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot068-none-attempt01.log
69	none	1	2026-08-07T12:20:37+00:00	2026-08-07T12:21:21+00:00	unknown	runs/aiwf_medium_context/20260807T122037Z_google_gemma-4-31B-it_none_slot069_attempt01_bdbafa14	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot069-none-attempt01.log
70	none	1	2026-08-07T12:21:22+00:00	2026-08-07T12:22:07+00:00	unknown	runs/aiwf_medium_context/20260807T122122Z_google_gemma-4-31B-it_none_slot070_attempt01_ea75407d	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot070-none-attempt01.log
71	none	1	2026-08-07T12:22:07+00:00	2026-08-07T12:22:50+00:00	unknown	runs/aiwf_medium_context/20260807T122207Z_google_gemma-4-31B-it_none_slot071_attempt01_be07525b	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot071-none-attempt01.log
72	none	1	2026-08-07T12:22:50+00:00	2026-08-07T12:23:34+00:00	unknown	runs/aiwf_medium_context/20260807T122250Z_google_gemma-4-31B-it_none_slot072_attempt01_7320f107	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot072-none-attempt01.log
73	none	1	2026-08-07T12:23:34+00:00	2026-08-07T12:24:20+00:00	unknown	runs/aiwf_medium_context/20260807T122334Z_google_gemma-4-31B-it_none_slot073_attempt01_6b71b59d	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot073-none-attempt01.log
74	none	1	2026-08-07T12:24:20+00:00	2026-08-07T12:25:04+00:00	unknown	runs/aiwf_medium_context/20260807T122420Z_google_gemma-4-31B-it_none_slot074_attempt01_c91c8e87	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot074-none-attempt01.log
75	none	1	2026-08-07T12:25:04+00:00	2026-08-07T12:25:45+00:00	unknown	runs/aiwf_medium_context/20260807T122504Z_google_gemma-4-31B-it_none_slot075_attempt01_11b5c797	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot075-none-attempt01.log
76	none	1	2026-08-07T12:25:46+00:00	2026-08-07T12:26:30+00:00	unknown	runs/aiwf_medium_context/20260807T122546Z_google_gemma-4-31B-it_none_slot076_attempt01_7d7fe2ad	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot076-none-attempt01.log
77	none	1	2026-08-07T12:26:30+00:00	2026-08-07T12:27:15+00:00	unknown	runs/aiwf_medium_context/20260807T122630Z_google_gemma-4-31B-it_none_slot077_attempt01_e29c2c8f	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot077-none-attempt01.log
78	none	1	2026-08-07T12:27:16+00:00	2026-08-07T12:28:01+00:00	unknown	runs/aiwf_medium_context/20260807T122716Z_google_gemma-4-31B-it_none_slot078_attempt01_8b274653	30	complete_30	ops/local-gemma4-31b-nvfp4-sglang/aiewf-medium-bf16kv-n120-extension-20260807/logs/slot078-none-attempt01.log
