slot	arm	attempt	started_at	finished_at	exit_code	run_dir	response_turns	classification	log
78	none	1	2026-08-07T11:01:41+00:00	2026-08-07T11:02:20+00:00	unknown	runs/aiwf_medium_context/20260807T110141Z_google_gemma-4-31B-it_none_slot078_attempt01_aa473655	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot078-none-attempt01.log
79	none	1	2026-08-07T11:02:20+00:00	2026-08-07T11:02:59+00:00	unknown	runs/aiwf_medium_context/20260807T110220Z_google_gemma-4-31B-it_none_slot079_attempt01_8b2c8c54	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot079-none-attempt01.log
80	none	1	2026-08-07T11:02:59+00:00	2026-08-07T11:03:36+00:00	unknown	runs/aiwf_medium_context/20260807T110259Z_google_gemma-4-31B-it_none_slot080_attempt01_cb78c404	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot080-none-attempt01.log
81	none	1	2026-08-07T11:03:37+00:00	2026-08-07T11:04:15+00:00	unknown	runs/aiwf_medium_context/20260807T110337Z_google_gemma-4-31B-it_none_slot081_attempt01_0c416c0e	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot081-none-attempt01.log
82	none	1	2026-08-07T11:04:15+00:00	2026-08-07T11:04:58+00:00	unknown	runs/aiwf_medium_context/20260807T110415Z_google_gemma-4-31B-it_none_slot082_attempt01_c95b8b5d	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot082-none-attempt01.log
83	none	1	2026-08-07T11:04:58+00:00	2026-08-07T11:05:39+00:00	unknown	runs/aiwf_medium_context/20260807T110458Z_google_gemma-4-31B-it_none_slot083_attempt01_fbc62862	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot083-none-attempt01.log
84	none	1	2026-08-07T11:05:40+00:00	2026-08-07T11:06:17+00:00	unknown	runs/aiwf_medium_context/20260807T110540Z_google_gemma-4-31B-it_none_slot084_attempt01_4cd4d8b4	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot084-none-attempt01.log
85	none	1	2026-08-07T11:06:18+00:00	2026-08-07T11:07:03+00:00	unknown	runs/aiwf_medium_context/20260807T110618Z_google_gemma-4-31B-it_none_slot085_attempt01_0acb059e	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot085-none-attempt01.log
86	none	1	2026-08-07T11:07:03+00:00	2026-08-07T11:07:44+00:00	unknown	runs/aiwf_medium_context/20260807T110703Z_google_gemma-4-31B-it_none_slot086_attempt01_a3b4a468	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot086-none-attempt01.log
87	none	1	2026-08-07T11:07:45+00:00	2026-08-07T11:08:27+00:00	unknown	runs/aiwf_medium_context/20260807T110745Z_google_gemma-4-31B-it_none_slot087_attempt01_ed6de934	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot087-none-attempt01.log
88	none	1	2026-08-07T11:08:27+00:00	2026-08-07T11:09:13+00:00	unknown	runs/aiwf_medium_context/20260807T110827Z_google_gemma-4-31B-it_none_slot088_attempt01_10c89a21	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot088-none-attempt01.log
89	none	1	2026-08-07T11:09:13+00:00	2026-08-07T11:09:58+00:00	unknown	runs/aiwf_medium_context/20260807T110913Z_google_gemma-4-31B-it_none_slot089_attempt01_5683c4ff	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot089-none-attempt01.log
90	none	1	2026-08-07T11:09:58+00:00	2026-08-07T11:10:48+00:00	unknown	runs/aiwf_medium_context/20260807T110958Z_google_gemma-4-31B-it_none_slot090_attempt01_ad8ad048	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot090-none-attempt01.log
91	none	1	2026-08-07T11:10:48+00:00	2026-08-07T11:11:54+00:00	unknown	runs/aiwf_medium_context/20260807T111048Z_google_gemma-4-31B-it_none_slot091_attempt01_d0c8e9b3	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot091-none-attempt01.log
92	none	1	2026-08-07T11:11:54+00:00	2026-08-07T11:12:45+00:00	unknown	runs/aiwf_medium_context/20260807T111154Z_google_gemma-4-31B-it_none_slot092_attempt01_a89d7ebe	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot092-none-attempt01.log
93	none	1	2026-08-07T11:12:45+00:00	2026-08-07T11:13:23+00:00	unknown	runs/aiwf_medium_context/20260807T111245Z_google_gemma-4-31B-it_none_slot093_attempt01_cd9dde1b	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot093-none-attempt01.log
94	none	1	2026-08-07T11:13:23+00:00	2026-08-07T11:14:16+00:00	unknown	runs/aiwf_medium_context/20260807T111323Z_google_gemma-4-31B-it_none_slot094_attempt01_cc003410	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot094-none-attempt01.log
95	none	1	2026-08-07T11:14:16+00:00	2026-08-07T11:15:55+00:00	unknown	runs/aiwf_medium_context/20260807T111416Z_google_gemma-4-31B-it_none_slot095_attempt01_8a0cf777	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot095-none-attempt01.log
96	none	1	2026-08-07T11:15:55+00:00	2026-08-07T11:16:36+00:00	unknown	runs/aiwf_medium_context/20260807T111555Z_google_gemma-4-31B-it_none_slot096_attempt01_03a3f046	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot096-none-attempt01.log
97	none	1	2026-08-07T11:16:36+00:00	2026-08-07T11:17:49+00:00	unknown	runs/aiwf_medium_context/20260807T111636Z_google_gemma-4-31B-it_none_slot097_attempt01_a73e8f9e	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot097-none-attempt01.log
98	none	1	2026-08-07T11:17:49+00:00	2026-08-07T11:18:29+00:00	unknown	runs/aiwf_medium_context/20260807T111749Z_google_gemma-4-31B-it_none_slot098_attempt01_caaab8a5	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot098-none-attempt01.log
99	none	1	2026-08-07T11:18:29+00:00	2026-08-07T11:19:08+00:00	unknown	runs/aiwf_medium_context/20260807T111829Z_google_gemma-4-31B-it_none_slot099_attempt01_4a95c57d	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot099-none-attempt01.log
100	none	1	2026-08-07T11:19:08+00:00	2026-08-07T11:19:44+00:00	unknown	runs/aiwf_medium_context/20260807T111908Z_google_gemma-4-31B-it_none_slot100_attempt01_0f40c22d	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot100-none-attempt01.log
101	none	1	2026-08-07T11:19:44+00:00	2026-08-07T11:20:26+00:00	unknown	runs/aiwf_medium_context/20260807T111944Z_google_gemma-4-31B-it_none_slot101_attempt01_04a16ca2	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot101-none-attempt01.log
102	none	1	2026-08-07T11:20:26+00:00	2026-08-07T11:21:17+00:00	unknown	runs/aiwf_medium_context/20260807T112026Z_google_gemma-4-31B-it_none_slot102_attempt01_acc79343	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot102-none-attempt01.log
103	none	1	2026-08-07T11:21:17+00:00	2026-08-07T11:21:55+00:00	unknown	runs/aiwf_medium_context/20260807T112117Z_google_gemma-4-31B-it_none_slot103_attempt01_9fc66203	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot103-none-attempt01.log
104	none	1	2026-08-07T11:21:55+00:00	2026-08-07T11:22:34+00:00	unknown	runs/aiwf_medium_context/20260807T112155Z_google_gemma-4-31B-it_none_slot104_attempt01_f3ecfb7d	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot104-none-attempt01.log
105	none	1	2026-08-07T11:22:34+00:00	2026-08-07T11:23:19+00:00	unknown	runs/aiwf_medium_context/20260807T112234Z_google_gemma-4-31B-it_none_slot105_attempt01_eed5caa7	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot105-none-attempt01.log
106	none	1	2026-08-07T11:23:19+00:00	2026-08-07T11:24:00+00:00	unknown	runs/aiwf_medium_context/20260807T112319Z_google_gemma-4-31B-it_none_slot106_attempt01_8a095c7c	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot106-none-attempt01.log
107	none	1	2026-08-07T11:24:00+00:00	2026-08-07T11:24:40+00:00	unknown	runs/aiwf_medium_context/20260807T112400Z_google_gemma-4-31B-it_none_slot107_attempt01_e37ab84a	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot107-none-attempt01.log
108	none	1	2026-08-07T11:24:41+00:00	2026-08-07T11:25:21+00:00	unknown	runs/aiwf_medium_context/20260807T112441Z_google_gemma-4-31B-it_none_slot108_attempt01_e4d736a6	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot108-none-attempt01.log
109	none	1	2026-08-07T11:25:21+00:00	2026-08-07T11:26:03+00:00	unknown	runs/aiwf_medium_context/20260807T112521Z_google_gemma-4-31B-it_none_slot109_attempt01_df9fb241	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot109-none-attempt01.log
110	none	1	2026-08-07T11:26:03+00:00	2026-08-07T11:26:40+00:00	unknown	runs/aiwf_medium_context/20260807T112603Z_google_gemma-4-31B-it_none_slot110_attempt01_32b78891	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot110-none-attempt01.log
111	none	1	2026-08-07T11:26:40+00:00	2026-08-07T11:27:20+00:00	unknown	runs/aiwf_medium_context/20260807T112640Z_google_gemma-4-31B-it_none_slot111_attempt01_f6d6bd91	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot111-none-attempt01.log
112	none	1	2026-08-07T11:27:20+00:00	2026-08-07T11:28:00+00:00	unknown	runs/aiwf_medium_context/20260807T112720Z_google_gemma-4-31B-it_none_slot112_attempt01_db03b753	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot112-none-attempt01.log
113	none	1	2026-08-07T11:28:00+00:00	2026-08-07T11:28:37+00:00	unknown	runs/aiwf_medium_context/20260807T112800Z_google_gemma-4-31B-it_none_slot113_attempt01_71181f5c	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot113-none-attempt01.log
114	none	1	2026-08-07T11:28:37+00:00	2026-08-07T11:29:30+00:00	unknown	runs/aiwf_medium_context/20260807T112837Z_google_gemma-4-31B-it_none_slot114_attempt01_fe45609a	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot114-none-attempt01.log
115	none	1	2026-08-07T11:29:30+00:00	2026-08-07T11:30:14+00:00	unknown	runs/aiwf_medium_context/20260807T112930Z_google_gemma-4-31B-it_none_slot115_attempt01_2e620b0c	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot115-none-attempt01.log
116	none	1	2026-08-07T11:30:14+00:00	2026-08-07T11:31:11+00:00	unknown	runs/aiwf_medium_context/20260807T113014Z_google_gemma-4-31B-it_none_slot116_attempt01_f119f59c	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot116-none-attempt01.log
117	none	1	2026-08-07T11:31:11+00:00	2026-08-07T11:31:52+00:00	unknown	runs/aiwf_medium_context/20260807T113111Z_google_gemma-4-31B-it_none_slot117_attempt01_02e95c8a	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot117-none-attempt01.log
118	none	1	2026-08-07T11:31:52+00:00	2026-08-07T11:32:32+00:00	unknown	runs/aiwf_medium_context/20260807T113152Z_google_gemma-4-31B-it_none_slot118_attempt01_da26dc45	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot118-none-attempt01.log
119	none	1	2026-08-07T11:32:32+00:00	2026-08-07T11:33:11+00:00	unknown	runs/aiwf_medium_context/20260807T113232Z_google_gemma-4-31B-it_none_slot119_attempt01_8386706e	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot119-none-attempt01.log
120	none	1	2026-08-07T11:33:11+00:00	2026-08-07T11:33:50+00:00	unknown	runs/aiwf_medium_context/20260807T113311Z_google_gemma-4-31B-it_none_slot120_attempt01_59547e87	30	complete_30	ops/baseten-gemma4-31b-sglang/aiewf-medium-mtp-n120-extension-20260807/logs/slot120-none-attempt01.log
